Stock,Signal,Timestamp,Price,EMA5,EMA20,RSI,MACD,MACD Signal
AXISBANK.NS,SELL,2025-02-25 15:20:00+05:30,1008.7999877929688,1009.2176694626797,1009.2544979732984,49.91367776554815,0.6798600522846527,1.103881930185734
AXISBANK.NS,SELL,2025-02-27 09:15:00+05:30,1007.2999877929688,1008.6745211175279,1009.1024357900221,43.00466962878753,0.4083111931917074,0.8900321449743696
AXISBANK.NS,SELL,2025-02-27 14:00:00+05:30,1020.0499877929688,1021.1050197409176,1021.2333718490132,45.21537366227989,0.567744384058642,0.9101186018266347
AXISBANK.NS,SELL,2025-02-28 12:00:00+05:30,1025.800048828125,1027.1591178477215,1027.1710996500617,48.924904091711,1.760141660950012,2.743634485893417
BAJAJ-AUTO.NS,SELL,2025-02-21 13:10:00+05:30,8518.400390625,8522.500489105527,8523.702506594387,46.63686491427202,-0.022395162186512607,0.024911694701722022
BAJAJ-AUTO.NS,SELL,2025-02-24 13:30:00+05:30,8413.849609375,8416.130171172977,8416.804165461643,47.73873274373578,0.2029131613071513,0.509659770631619
BAJAJ-AUTO.NS,SELL,2025-02-25 09:15:00+05:30,8406.2001953125,8431.797310518614,8435.127593715371,37.83725370625213,3.9022448917985457,7.000210076164957
BAJAJ-AUTO.NS,SELL,2025-02-25 11:40:00+05:30,8427.5,8438.682663148502,8440.266272905925,44.453871777132086,2.6491918271294708,4.2661974955838975
BAJAJ-AUTO.NS,SELL,2025-02-27 09:15:00+05:30,8321.849609375,8385.419856130753,8399.265881015528,26.291782121876306,-4.490010729079586,-2.0745724586349557
BAJFINANCE.NS,SELL,2025-02-21 13:35:00+05:30,8354.9501953125,8372.129372362468,8376.029748966637,37.643543803563794,2.76648737756841,6.074751266332305
BAJFINANCE.NS,SELL,2025-02-24 09:20:00+05:30,8361.0,8379.30277362123,8384.969756336364,37.50557628283069,1.882622777904544,4.93359178823495
BAJFINANCE.NS,SELL,2025-02-24 13:00:00+05:30,8371.7001953125,8373.23584172465,8373.264821133354,49.703659224232815,2.1453979454563523,3.2929293401125728
BAJFINANCE.NS,SELL,2025-02-24 13:15:00+05:30,8372.400390625,8373.199725673046,8373.369459497211,49.94934824634737,1.5028431518385332,2.564385047938643
BAJFINANCE.NS,SELL,2025-02-25 13:05:00+05:30,8482.4501953125,8485.982203531607,8486.955991812856,49.49101066581999,4.31349155757016,7.557599968327579
BAJFINANCE.NS,SELL,2025-02-25 14:00:00+05:30,8476.2998046875,8481.809709972404,8482.756344415553,46.07765812231852,0.40395008686937217,1.1983774247986183
BAJFINANCE.NS,SELL,2025-02-25 15:15:00+05:30,8485.0,8492.933861646892,8494.122361223133,45.64113434065173,3.3767751891900843,5.0604209809036105
